Id,Label,Degree,modularity_class,componentnumber,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks
13260,13260,5,3,1,0,0,0,0,0,0,0,0
20153,20153,2,3,1,0,0,0,0,0,0,0,0
33232,33232,2,3,1,0,0,0,0,0,0,0,0
42384,42384,4,3,1,0,0,0,0,0,0,0,0
53690,53690,1,3,1,0,0,0,0,0,0,0,0
2469,2469,3,54,1,0,0,0,0,0,0,0,0
43978,43978,2,54,1,0,0,0,0,0,0,0,0
28642,28642,1,54,1,0,0,0,0,0,0,0,0
62832,62832,1,143,1,0,0,0,0,0,0,0,0
10773,10773,1,143,1,0,0,0,0,0,0,0,0
26184,26184,1,143,1,0,0,0,0,0,0,0,0
68500,68500,2,143,1,0,0,0,0,0,0,0,0
42691,42691,1,4,1,0,0,0,0,0,0,0,0
52160,52160,2,4,1,0,0,0,0,0,0,0,0
16641,16641,4,29,1,0,0,0,0,0,0,0,0
6742,6742,3,29,1,0,0,0,0,0,0,0,0
61324,61324,3,29,1,0,0,0,0,0,0,0,0
66889,66889,3,29,1,0,0,0,0,0,0,0,0
3091,3091,3,29,1,0,0,0,0,0,0,0,0
6582,6582,2,29,1,0,0,0,0,0,0,0,0
9904,9904,4,29,1,0,0,0,0,0,0,0,0
28161,28161,1,29,1,0,0,0,0,0,0,0,0
28214,28214,3,29,1,0,0,0,0,0,0,0,0
32935,32935,7,29,1,0,0,0,0,0,0,0,0
42821,42821,4,29,1,0,0,0,0,0,0,0,0
46804,46804,5,29,1,0,0,0,0,0,0,0,0
54259,54259,5,29,1,0,0,0,0,0,0,0,0
59142,59142,2,29,1,0,0,0,0,0,0,0,0
61104,61104,2,29,1,0,0,0,0,0,0,0,0
44600,44600,2,54,1,0,0,0,0,0,0,0,0
57781,57781,3,54,1,0,0,0,0,0,0,0,0
65925,65925,3,54,1,0,0,0,0,0,0,0,0
52033,52033,2,29,1,0,0,0,0,0,0,0,0
30161,30161,2,29,1,0,0,0,0,0,0,0,0
33919,33919,11,29,1,2,8,0.201478,0.210955,111.720979,0,0,0.000279
3424,3424,2,29,1,0,0,0,0,0,0,0,0
4911,4911,1,29,1,0,0,0,0,0,0,0,0
8471,8471,1,29,1,0,0,0,0,0,0,0,0
12863,12863,1,29,1,0,0,0,0,0,0,0,0
59264,59264,3,29,1,0,0,0,0,0,0,0,0
67626,67626,3,29,1,0,0,0,0,0,0,0,0
60095,60095,3,54,1,0,0,0,0,0,0,0,0
31762,31762,2,29,1,0,0,0,0,0,0,0,0
15021,15021,2,29,1,0,0,0,0,0,0,0,0
45326,45326,1,29,1,0,0,0,0,0,0,0,0
16500,16500,1,4,1,0,0,0,0,0,0,0,0
59722,59722,4,18,1,0,0,0,0,0,0,0,0
28738,28738,1,3,1,0,0,0,0,0,0,0,0
295,295,1,140,110,0,0,0,0,0,0,0,0
61350,61350,1,140,110,0,0,0,0,0,0,0,0
7348,7348,1,12,1,0,0,0,0,0,0,0,0
22869,22869,3,20,1,0,0,0,0,0,0,0,0
62714,62714,3,20,1,0,0,0,0,0,0,0,0
3035,3035,2,82,1,0,0,0,0,0,0,0,0
23919,23919,2,82,1,0,0,0,0,0,0,0,0
15666,15666,2,82,1,0,0,0,0,0,0,0,0
10231,10231,1,51,1,0,0,0,0,0,0,0,0
36916,36916,2,8,1,0,0,0,0,0,0,0,0
55188,55188,1,29,1,0,0,0,0,0,0,0,0
33950,33950,1,141,111,0,0,0,0,0,0,0,0
54113,54113,1,141,111,0,0,0,0,0,0,0,0
10960,10960,3,21,1,0,0,0,0,0,0,0,0
7360,7360,1,21,1,0,0,0,0,0,0,0,0
39369,39369,1,2,1,0,0,0,0,0,0,0,0
67264,67264,1,2,1,0,0,0,0,0,0,0,0
13278,13278,5,29,1,0,0,0,0,0,0,0,0
40148,40148,3,29,1,0,0,0,0,0,0,0,0
58972,58972,4,29,1,0,0,0,0,0,0,0,0
13651,13651,3,5,1,0,0,0,0,0,0,0,0
49300,49300,1,2,1,0,0,0,0,0,0,0,0
14350,14350,2,142,112,0,0,0,0,0,0,0,0
41427,41427,2,142,112,0,0,0,0,0,0,0,0
51249,51249,2,142,112,0,0,0,0,0,0,0,0
3841,3841,2,34,1,0,0,0,0,0,0,0,0
57638,57638,3,34,1,0,0,0,0,0,0,0,0
13341,13341,2,12,1,0,0,0,0,0,0,0,0
28294,28294,2,12,1,0,0,0,0,0,0,0,0
16046,16046,7,7,1,0,0,0,0,0,0,0,0
18259,18259,6,7,1,0,0,0,0,0,0,0,0
8271,8271,11,3,1,5,9,0.170864,0.179325,1943.99843,0,0,0.000611
11101,11101,2,3,1,0,0,0,0,0,0,0,0
38494,38494,1,2,1,0,0,0,0,0,0,0,0
54051,54051,1,2,1,0,0,0,0,0,0,0,0
39196,39196,2,29,1,0,0,0,0,0,0,0,0
31992,31992,3,19,1,0,0,0,0,0,0,0,0
45778,45778,4,19,1,0,0,0,0,0,0,0,0
20695,20695,1,10,1,0,0,0,0,0,0,0,0
23660,23660,1,10,1,0,0,0,0,0,0,0,0
10299,10299,1,29,1,0,0,0,0,0,0,0,0
62427,62427,1,29,1,0,0,0,0,0,0,0,0
10948,10948,1,2,1,0,0,0,0,0,0,0,0
12118,12118,1,2,1,0,0,0,0,0,0,0,0
30025,30025,1,2,1,0,0,0,0,0,0,0,0
43692,43692,1,2,1,0,0,0,0,0,0,0,0
46866,46866,2,29,1,0,0,0,0,0,0,0,0
48252,48252,2,29,1,0,0,0,0,0,0,0,0
66616,66616,1,5,1,0,0,0,0,0,0,0,0
25732,25732,1,8,1,0,0,0,0,0,0,0,0
60728,60728,1,8,1,0,0,0,0,0,0,0,0
9945,9945,2,23,1,0,0,0,0,0,0,0,0
59381,59381,2,23,1,0,0,0,0,0,0,0,0
2891,2891,5,143,1,0,0,0,0,0,0,0,0
8257,8257,4,143,1,0,0,0,0,0,0,0,0
8978,8978,4,143,1,0,0,0,0,0,0,0,0
11121,11121,4,143,1,0,0,0,0,0,0,0,0
37220,37220,3,143,1,0,0,0,0,0,0,0,0
60804,60804,3,143,1,0,0,0,0,0,0,0,0
52924,52924,1,34,1,0,0,0,0,0,0,0,0
58833,58833,1,34,1,0,0,0,0,0,0,0,0
64186,64186,3,34,1,0,0,0,0,0,0,0,0
9170,9170,2,25,1,0,0,0,0,0,0,0,0
21154,21154,3,12,1,0,0,0,0,0,0,0,0
33874,33874,3,12,1,0,0,0,0,0,0,0,0
43004,43004,5,82,1,0,0,0,0,0,0,0,0
47486,47486,2,12,1,0,0,0,0,0,0,0,0
50790,50790,3,12,1,0,0,0,0,0,0,0,0
21573,21573,3,12,1,0,0,0,0,0,0,0,0
63614,63614,1,12,1,0,0,0,0,0,0,0,0
4014,4014,17,13,1,3,9,0.185894,0.194099,1457.337535,0,0,0.000555
31632,31632,2,6,1,0,0,0,0,0,0,0,0
48904,48904,1,6,1,0,0,0,0,0,0,0,0
59810,59810,2,6,1,0,0,0,0,0,0,0,0
37050,37050,1,8,1,0,0,0,0,0,0,0,0
18993,18993,4,144,113,0,0,0,0,0,0,0,0
1581,1581,2,144,113,0,0,0,0,0,0,0,0
25645,25645,2,144,113,0,0,0,0,0,0,0,0
27313,27313,2,144,113,0,0,0,0,0,0,0,0
60805,60805,2,144,113,0,0,0,0,0,0,0,0
26053,26053,4,5,1,0,0,0,0,0,0,0,0
61985,61985,5,5,1,0,0,0,0,0,0,0,0
67386,67386,4,5,1,0,0,0,0,0,0,0,0
63728,63728,2,18,1,0,0,0,0,0,0,0,0
32761,32761,1,4,1,0,0,0,0,0,0,0,0
65363,65363,3,82,1,0,0,0,0,0,0,0,0
52681,52681,1,7,1,0,0,0,0,0,0,0,0
12271,12271,2,3,1,0,0,0,0,0,0,0,0
22864,22864,2,3,1,0,0,0,0,0,0,0,0
41423,41423,2,18,1,0,0,0,0,0,0,0,0
47878,47878,1,18,1,0,0,0,0,0,0,0,0
12402,12402,2,82,1,0,0,0,0,0,0,0,0
4244,4244,3,1,1,0,0,0,0,0,0,0,0
9301,9301,2,1,1,0,0,0,0,0,0,0,0
36899,36899,6,32,1,0,0,0,0,0,0,0,0
30371,30371,4,145,114,0,0,0,0,0,0,0,0
43257,43257,5,145,114,0,0,0,0,0,0,0,0
43258,43258,2,145,114,0,0,0,0,0,0,0,0
60069,60069,2,145,114,0,0,0,0,0,0,0,0
62872,62872,2,145,114,0,0,0,0,0,0,0,0
35652,35652,1,145,114,0,0,0,0,0,0,0,0
26734,26734,4,82,1,0,0,0,0,0,0,0,0
1165,1165,2,29,1,0,0,0,0,0,0,0,0
42789,42789,2,29,1,0,0,0,0,0,0,0,0
6585,6585,3,20,1,0,0,0,0,0,0,0,0
13559,13559,3,20,1,0,0,0,0,0,0,0,0
14280,14280,6,20,1,0,0,0,0,0,0,0,0
28201,28201,2,20,1,0,0,0,0,0,0,0,0
62972,62972,11,20,1,0,0,0,0,0,0,0,0.000105
67130,67130,1,20,1,0,0,0,0,0,0,0,0
40297,40297,1,146,115,0,0,0,0,0,0,0,0
16036,16036,1,146,115,0,0,0,0,0,0,0,0
68112,68112,4,54,1,0,0,0,0,0,0,0,0
44605,44605,2,147,116,0,0,0,0,0,0,0,0
53910,53910,2,147,116,0,0,0,0,0,0,0,0
60612,60612,2,147,116,0,0,0,0,0,0,0,0
43550,43550,3,21,1,0,0,0,0,0,0,0,0
5423,5423,4,79,1,0,0,0,0,0,0,0,0
8606,8606,4,79,1,0,0,0,0,0,0,0,0
39272,39272,4,79,1,0,0,0,0,0,0,0,0
63815,63815,13,79,1,2,10,0.180041,0.186576,0,0,0,0.000379
15358,15358,3,79,1,0,0,0,0,0,0,0,0
21561,21561,4,79,1,0,0,0,0,0,0,0,0
37659,37659,3,79,1,0,0,0,0,0,0,0,0
6219,6219,2,79,1,0,0,0,0,0,0,0,0
43803,43803,3,79,1,0,0,0,0,0,0,0,0
4976,4976,6,19,1,0,0,0,0,0,0,0,0
5833,5833,5,19,1,0,0,0,0,0,0,0,0
24062,24062,1,5,1,0,0,0,0,0,0,0,0
65249,65249,1,5,1,0,0,0,0,0,0,0,0
37781,37781,1,4,1,0,0,0,0,0,0,0,0
50079,50079,2,19,1,0,0,0,0,0,0,0,0
41180,41180,1,19,1,0,0,0,0,0,0,0,0
21132,21132,2,19,1,0,0,0,0,0,0,0,0
31028,31028,2,32,1,0,0,0,0,0,0,0,0
2883,2883,2,82,1,0,0,0,0,0,0,0,0
34598,34598,3,82,1,0,0,0,0,0,0,0,0
52314,52314,1,17,1,0,0,0,0,0,0,0,0
32759,32759,1,32,1,0,0,0,0,0,0,0,0
16233,16233,7,29,1,0,0,0,0,0,0,0,0
39346,39346,3,8,1,0,0,0,0,0,0,0,0
61178,61178,4,19,1,0,0,0,0,0,0,0,0
41379,41379,3,19,1,0,0,0,0,0,0,0,0
52507,52507,2,19,1,0,0,0,0,0,0,0,0
6394,6394,3,54,1,0,0,0,0,0,0,0,0
6719,6719,1,54,1,0,0,0,0,0,0,0,0
10809,10809,3,54,1,0,0,0,0,0,0,0,0
16355,16355,1,54,1,0,0,0,0,0,0,0,0
33796,33796,2,54,1,0,0,0,0,0,0,0,0
10537,10537,1,4,1,0,0,0,0,0,0,0,0
10317,10317,2,148,117,0,0,0,0,0,0,0,0
35370,35370,2,148,117,0,0,0,0,0,0,0,0
43777,43777,2,148,117,0,0,0,0,0,0,0,0
30413,30413,1,8,1,0,0,0,0,0,0,0,0
6534,6534,1,149,118,0,0,0,0,0,0,0,0
15442,15442,1,149,118,0,0,0,0,0,0,0,0
58486,58486,3,6,1,0,0,0,0,0,0,0,0
28851,28851,1,6,1,0,0,0,0,0,0,0,0
47614,47614,1,6,1,0,0,0,0,0,0,0,0
10535,10535,6,29,1,0,0,0,0,0,0,0,0
19105,19105,10,29,1,0,0,0,0,0,0,0,0.000105
25093,25093,4,29,1,0,0,0,0,0,0,0,0
25287,25287,7,29,1,0,0,0,0,0,0,0,0
30465,30465,5,29,1,0,0,0,0,0,0,0,0
32506,32506,5,29,1,0,0,0,0,0,0,0,0
42889,42889,9,29,1,0,0,0,0,0,0,0,0
17691,17691,1,29,1,0,0,0,0,0,0,0,0
4704,4704,4,29,1,0,0,0,0,0,0,0,0
18668,18668,4,29,1,0,0,0,0,0,0,0,0
35339,35339,2,7,1,0,0,0,0,0,0,0,0
41846,41846,1,7,1,0,0,0,0,0,0,0,0
57371,57371,7,7,1,0,0,0,0,0,0,0,0
12951,12951,4,7,1,0,0,0,0,0,0,0,0
27865,27865,4,7,1,0,0,0,0,0,0,0,0
42486,42486,7,7,1,0,0,0,0,0,0,0,0
51902,51902,4,7,1,0,0,0,0,0,0,0,0
58787,58787,6,7,1,0,0,0,0,0,0,0,0
64960,64960,4,7,1,0,0,0,0,0,0,0,0
15007,15007,1,18,1,0,0,0,0,0,0,0,0
24993,24993,4,10,1,0,0,0,0,0,0,0,0
36999,36999,1,7,1,0,0,0,0,0,0,0,0
50112,50112,2,7,1,0,0,0,0,0,0,0,0
41479,41479,1,26,1,0,0,0,0,0,0,0,0
30886,30886,1,6,1,0,0,0,0,0,0,0,0
39203,39203,3,32,1,0,0,0,0,0,0,0,0
46487,46487,3,32,1,0,0,0,0,0,0,0,0
25592,25592,2,32,1,0,0,0,0,0,0,0,0
7142,7142,2,150,95,0,0,0,0,0,0,0,0
22208,22208,2,150,95,0,0,0,0,0,0,0,0
47526,47526,1,150,95,0,0,0,0,0,0,0,0
11219,11219,2,156,1,0,0,0,0,0,0,0,0
39810,39810,2,156,1,0,0,0,0,0,0,0,0
19054,19054,4,156,1,0,0,0,0,0,0,0,0
26536,26536,3,156,1,0,0,0,0,0,0,0,0
28978,28978,3,156,1,0,0,0,0,0,0,0,0
29319,29319,7,156,1,0,0,0,0,0,0,0,0
62460,62460,3,156,1,0,0,0,0,0,0,0,0
3037,3037,2,156,1,0,0,0,0,0,0,0,0
9617,9617,2,156,1,0,0,0,0,0,0,0,0
27046,27046,5,156,1,0,0,0,0,0,0,0,0
41035,41035,1,16,1,0,0,0,0,0,0,0,0
51110,51110,1,16,1,0,0,0,0,0,0,0,0
2940,2940,1,151,119,0,0,0,0,0,0,0,0
62081,62081,2,151,119,0,0,0,0,0,0,0,0
10288,10288,1,151,119,0,0,0,0,0,0,0,0
646,646,4,82,1,0,0,0,0,0,0,0,0
3193,3193,4,82,1,0,0,0,0,0,0,0,0
55212,55212,4,82,1,0,0,0,0,0,0,0,0
897,897,1,8,1,0,0,0,0,0,0,0,0
37396,37396,1,8,1,0,0,0,0,0,0,0,0
38958,38958,1,8,1,0,0,0,0,0,0,0,0
66904,66904,1,8,1,0,0,0,0,0,0,0,0
27802,27802,2,152,120,0,0,0,0,0,0,0,0
33108,33108,2,152,120,0,0,0,0,0,0,0,0
49219,49219,2,152,120,0,0,0,0,0,0,0,0
68458,68458,1,6,1,0,0,0,0,0,0,0,0
24970,24970,2,23,1,0,0,0,0,0,0,0,0
33207,33207,1,13,1,0,0,0,0,0,0,0,0
14776,14776,3,13,1,0,0,0,0,0,0,0,0
18672,18672,2,13,1,0,0,0,0,0,0,0,0
25207,25207,2,8,1,0,0,0,0,0,0,0,0
58496,58496,1,8,1,0,0,0,0,0,0,0,0
11231,11231,6,29,1,0,0,0,0,0,0,0,0
37244,37244,6,29,1,0,0,0,0,0,0,0,0
40529,40529,2,29,1,0,0,0,0,0,0,0,0
45758,45758,3,29,1,0,0,0,0,0,0,0,0
60646,60646,2,29,1,0,0,0,0,0,0,0,0
23069,23069,2,51,1,0,0,0,0,0,0,0,0
38090,38090,2,51,1,0,0,0,0,0,0,0,0
50033,50033,5,51,1,0,0,0,0,0,0,0,0
55502,55502,2,51,1,0,0,0,0,0,0,0,0
10570,10570,1,153,121,0,0,0,0,0,0,0,0
25031,25031,1,153,121,0,0,0,0,0,0,0,0
6091,6091,2,12,1,0,0,0,0,0,0,0,0
29945,29945,3,154,122,0,0,0,0,0,0,0,0
10571,10571,3,154,122,0,0,0,0,0,0,0,0
52914,52914,3,154,122,0,0,0,0,0,0,0,0
54098,54098,3,154,122,0,0,0,0,0,0,0,0
50689,50689,1,155,123,0,0,0,0,0,0,0,0
10569,10569,1,155,123,0,0,0,0,0,0,0,0
14775,14775,3,5,1,0,0,0,0,0,0,0,0
20169,20169,4,5,1,0,0,0,0,0,0,0,0
22565,22565,3,5,1,0,0,0,0,0,0,0,0
28849,28849,1,51,1,0,0,0,0,0,0,0,0
55229,55229,5,51,1,0,0,0,0,0,0,0,0
52556,52556,8,51,1,0,0,0,0,0,0,0,0
53688,53688,1,82,1,0,0,0,0,0,0,0,0
21908,21908,1,20,1,0,0,0,0,0,0,0,0
53510,53510,7,28,1,0,0,0,0,0,0,0,0
6225,6225,2,13,1,0,0,0,0,0,0,0,0
8876,8876,2,13,1,0,0,0,0,0,0,0,0
16696,16696,1,5,1,0,0,0,0,0,0,0,0
16754,16754,2,29,1,0,0,0,0,0,0,0,0
39600,39600,2,29,1,0,0,0,0,0,0,0,0
25325,25325,4,16,1,0,0,0,0,0,0,0,0
29965,29965,5,16,1,0,0,0,0,0,0,0,0
41981,41981,4,16,1,0,0,0,0,0,0,0,0
45199,45199,4,16,1,0,0,0,0,0,0,0,0
20742,20742,1,4,1,0,0,0,0,0,0,0,0
47927,47927,1,3,1,0,0,0,0,0,0,0,0
21727,21727,5,8,1,0,0,0,0,0,0,0,0
53070,53070,5,8,1,0,0,0,0,0,0,0,0
60068,60068,5,8,1,0,0,0,0,0,0,0,0
63200,63200,5,8,1,0,0,0,0,0,0,0,0
64175,64175,5,8,1,0,0,0,0,0,0,0,0
58842,58842,1,27,1,0,0,0,0,0,0,0,0
65259,65259,4,156,1,0,0,0,0,0,0,0,0
26178,26178,1,16,1,0,0,0,0,0,0,0,0
16824,16824,1,157,124,0,0,0,0,0,0,0,0
50252,50252,3,157,124,0,0,0,0,0,0,0,0
31671,31671,2,157,124,0,0,0,0,0,0,0,0
52565,52565,2,157,124,0,0,0,0,0,0,0,0
1049,1049,1,79,1,0,0,0,0,0,0,0,0
4895,4895,1,79,1,0,0,0,0,0,0,0,0
2336,2336,4,20,1,0,0,0,0,0,0,0,0
32259,32259,3,20,1,0,0,0,0,0,0,0,0
52303,52303,3,20,1,0,0,0,0,0,0,0,0
2665,2665,2,158,125,0,0,0,0,0,0,0,0
23567,23567,1,158,125,0,0,0,0,0,0,0,0
28639,28639,1,158,125,0,0,0,0,0,0,0,0
41906,41906,2,32,1,0,0,0,0,0,0,0,0
52864,52864,2,32,1,0,0,0,0,0,0,0,0
7240,7240,1,159,126,0,0,0,0,0,0,0,0
10475,10475,1,159,126,0,0,0,0,0,0,0,0
55281,55281,1,18,1,0,0,0,0,0,0,0,0
4536,4536,3,3,1,0,0,0,0,0,0,0,0
16620,16620,3,3,1,0,0,0,0,0,0,0,0
23478,23478,3,3,1,0,0,0,0,0,0,0,0
4685,4685,2,143,1,0,0,0,0,0,0,0,0
8207,8207,2,160,1,0,0,0,0,0,0,0,0
17794,17794,2,160,1,0,0,0,0,0,0,0,0
18204,18204,2,160,1,0,0,0,0,0,0,0,0
50515,50515,2,160,1,0,0,0,0,0,0,0,0
18247,18247,1,25,1,0,0,0,0,0,0,0,0
22865,22865,2,25,1,0,0,0,0,0,0,0,0
8709,8709,5,29,1,0,0,0,0,0,0,0,0
16428,16428,3,29,1,0,0,0,0,0,0,0,0
33923,33923,3,29,1,0,0,0,0,0,0,0,0
16858,16858,2,29,1,0,0,0,0,0,0,0,0
50683,50683,1,161,127,0,0,0,0,0,0,0,0
50418,50418,1,161,127,0,0,0,0,0,0,0,0
2895,2895,2,162,128,0,0,0,0,0,0,0,0
33319,33319,3,162,128,0,0,0,0,0,0,0,0
41032,41032,4,162,128,0,0,0,0,0,0,0,0
12298,12298,3,162,128,0,0,0,0,0,0,0,0
61236,61236,2,162,128,0,0,0,0,0,0,0,0
38861,38861,1,163,129,0,0,0,0,0,0,0,0
60312,60312,1,163,129,0,0,0,0,0,0,0,0
31079,31079,2,12,1,0,0,0,0,0,0,0,0
46314,46314,2,12,1,0,0,0,0,0,0,0,0
66527,66527,1,12,1,0,0,0,0,0,0,0,0
33204,33204,2,164,130,0,0,0,0,0,0,0,0
14940,14940,1,164,130,0,0,0,0,0,0,0,0
38894,38894,1,164,130,0,0,0,0,0,0,0,0
32563,32563,2,14,1,0,0,0,0,0,0,0,0
53308,53308,3,14,1,0,0,0,0,0,0,0,0
24789,24789,1,165,131,0,0,0,0,0,0,0,0
34830,34830,1,165,131,0,0,0,0,0,0,0,0
47817,47817,2,143,1,0,0,0,0,0,0,0,0
48804,48804,2,143,1,0,0,0,0,0,0,0,0
12405,12405,1,8,1,0,0,0,0,0,0,0,0
61234,61234,1,8,1,0,0,0,0,0,0,0,0
67779,67779,1,8,1,0,0,0,0,0,0,0,0
63328,63328,1,54,1,0,0,0,0,0,0,0,0
55684,55684,2,4,1,0,0,0,0,0,0,0,0
44646,44646,3,166,132,0,0,0,0,0,0,0,0
28166,28166,2,166,132,0,0,0,0,0,0,0,0
40707,40707,3,166,132,0,0,0,0,0,0,0,0
59626,59626,2,166,132,0,0,0,0,0,0,0,0
26322,26322,1,32,1,0,0,0,0,0,0,0,0
52916,52916,1,32,1,0,0,0,0,0,0,0,0
47588,47588,1,156,1,0,0,0,0,0,0,0,0
10258,10258,1,32,1,0,0,0,0,0,0,0,0
64404,64404,1,32,1,0,0,0,0,0,0,0,0
28987,28987,1,3,1,0,0,0,0,0,0,0,0
14345,14345,1,167,133,0,0,0,0,0,0,0,0
50362,50362,1,167,133,0,0,0,0,0,0,0,0
36924,36924,2,168,134,0,0,0,0,0,0,0,0
735,735,1,168,134,0,0,0,0,0,0,0,0
43952,43952,1,168,134,0,0,0,0,0,0,0,0
14510,14510,1,266,1,0,0,0,0,0,0,0,0
20535,20535,4,12,1,0,0,0,0,0,0,0,0
34483,34483,3,12,1,0,0,0,0,0,0,0,0
56295,56295,2,12,1,0,0,0,0,0,0,0,0
46975,46975,4,27,1,0,0,0,0,0,0,0,0
57066,57066,1,27,1,0,0,0,0,0,0,0,0
3766,3766,1,19,1,0,0,0,0,0,0,0,0
38707,38707,2,79,1,0,0,0,0,0,0,0,0
62546,62546,1,3,1,0,0,0,0,0,0,0,0
9927,9927,1,169,135,0,0,0,0,0,0,0,0
30912,30912,1,169,135,0,0,0,0,0,0,0,0
34569,34569,2,44,1,0,0,0,0,0,0,0,0
178,178,1,9,1,0,0,0,0,0,0,0,0
59090,59090,1,9,1,0,0,0,0,0,0,0,0
23706,23706,1,82,1,0,0,0,0,0,0,0,0
15338,15338,2,4,1,0,0,0,0,0,0,0,0
24395,24395,2,28,1,0,0,0,0,0,0,0,0
66525,66525,2,28,1,0,0,0,0,0,0,0,0
14522,14522,1,170,136,0,0,0,0,0,0,0,0
62250,62250,1,170,136,0,0,0,0,0,0,0,0
21392,21392,1,171,137,0,0,0,0,0,0,0,0
43284,43284,1,171,137,0,0,0,0,0,0,0,0
5811,5811,2,51,1,0,0,0,0,0,0,0,0
11755,11755,5,51,1,0,0,0,0,0,0,0,0
19280,19280,2,51,1,0,0,0,0,0,0,0,0
20183,20183,2,51,1,0,0,0,0,0,0,0,0
40994,40994,2,51,1,0,0,0,0,0,0,0,0
55173,55173,5,51,1,0,0,0,0,0,0,0,0
6834,6834,3,16,1,0,0,0,0,0,0,0,0
13762,13762,3,16,1,0,0,0,0,0,0,0,0
40897,40897,3,16,1,0,0,0,0,0,0,0,0
41546,41546,4,172,138,0,0,0,0,0,0,0,0
32611,32611,4,172,138,0,0,0,0,0,0,0,0
46728,46728,4,172,138,0,0,0,0,0,0,0,0
48263,48263,4,172,138,0,0,0,0,0,0,0,0
52960,52960,4,172,138,0,0,0,0,0,0,0,0
19460,19460,2,173,139,0,0,0,0,0,0,0,0
37042,37042,2,173,139,0,0,0,0,0,0,0,0
53023,53023,2,173,139,0,0,0,0,0,0,0,0
5603,5603,3,174,140,0,0,0,0,0,0,0,0
39074,39074,2,174,140,0,0,0,0,0,0,0,0
45633,45633,1,174,140,0,0,0,0,0,0,0,0
65931,65931,2,174,140,0,0,0,0,0,0,0,0
37884,37884,3,12,1,0,0,0,0,0,0,0,0
51157,51157,2,12,1,0,0,0,0,0,0,0,0
4872,4872,1,79,1,0,0,0,0,0,0,0,0
3202,3202,1,79,1,0,0,0,0,0,0,0,0
49671,49671,1,79,1,0,0,0,0,0,0,0,0
11662,11662,1,175,141,0,0,0,0,0,0,0,0
37395,37395,1,175,141,0,0,0,0,0,0,0,0
68003,68003,1,3,1,0,0,0,0,0,0,0,0
36154,36154,3,21,1,0,0,0,0,0,0,0,0
17758,17758,2,21,1,0,0,0,0,0,0,0,0
44288,44288,2,21,1,0,0,0,0,0,0,0,0
14944,14944,2,28,1,0,0,0,0,0,0,0,0
25094,25094,1,28,1,0,0,0,0,0,0,0,0
64037,64037,1,28,1,0,0,0,0,0,0,0,0
10084,10084,1,54,1,0,0,0,0,0,0,0,0
62095,62095,1,54,1,0,0,0,0,0,0,0,0
5858,5858,8,176,142,0,0,0,0,0,0,0,0
10287,10287,4,176,142,0,0,0,0,0,0,0,0
10634,10634,2,176,142,0,0,0,0,0,0,0,0
39381,39381,4,176,142,0,0,0,0,0,0,0,0
40113,40113,2,176,142,0,0,0,0,0,0,0,0
42533,42533,4,176,142,0,0,0,0,0,0,0,0
52637,52637,2,176,142,0,0,0,0,0,0,0,0
52659,52659,8,176,142,0,0,0,0,0,0,0,0
61196,61196,2,176,142,0,0,0,0,0,0,0,0
50575,50575,2,29,1,0,0,0,0,0,0,0,0
3937,3937,2,4,1,0,0,0,0,0,0,0,0
21313,21313,2,4,1,0,0,0,0,0,0,0,0
22463,22463,3,177,143,0,0,0,0,0,0,0,0
54311,54311,3,177,143,0,0,0,0,0,0,0,0
55839,55839,3,177,143,0,0,0,0,0,0,0,0
65260,65260,3,177,143,0,0,0,0,0,0,0,0
35301,35301,3,6,1,0,0,0,0,0,0,0,0
39811,39811,2,6,1,0,0,0,0,0,0,0,0
46270,46270,2,6,1,0,0,0,0,0,0,0,0
58064,58064,3,6,1,0,0,0,0,0,0,0,0
58316,58316,2,29,1,0,0,0,0,0,0,0,0
59697,59697,2,29,1,0,0,0,0,0,0,0,0
50924,50924,2,25,1,0,0,0,0,0,0,0,0
41949,41949,1,251,144,0,0,0,0,0,0,0,0
22438,22438,2,251,144,0,0,0,0,0,0,0,0
41942,41942,3,251,144,0,0,0,0,0,0,0,0
7914,7914,6,178,145,0,0,0,0,0,0,0,0
15664,15664,5,178,145,0,0,0,0,0,0,0,0
19082,19082,5,178,145,0,0,0,0,0,0,0,0
20046,20046,1,178,145,0,0,0,0,0,0,0,0
46265,46265,5,178,145,0,0,0,0,0,0,0,0
66412,66412,5,178,145,0,0,0,0,0,0,0,0
67912,67912,5,178,145,0,0,0,0,0,0,0,0
30915,30915,1,179,146,0,0,0,0,0,0,0,0
23346,23346,1,179,146,0,0,0,0,0,0,0,0
9615,9615,1,180,147,0,0,0,0,0,0,0,0
7766,7766,1,180,147,0,0,0,0,0,0,0,0
57785,57785,2,34,1,0,0,0,0,0,0,0,0
39169,39169,4,181,148,0,0,0,0,0,0,0,0
13942,13942,2,181,148,0,0,0,0,0,0,0,0
23688,23688,2,181,148,0,0,0,0,0,0,0,0
42732,42732,1,181,148,0,0,0,0,0,0,0,0
43701,43701,1,181,148,0,0,0,0,0,0,0,0
54125,54125,1,32,1,0,0,0,0,0,0,0,0
66883,66883,1,51,1,0,0,0,0,0,0,0,0
13809,13809,1,182,149,0,0,0,0,0,0,0,0
66386,66386,3,182,149,0,0,0,0,0,0,0,0
12914,12914,2,182,149,0,0,0,0,0,0,0,0
